1	26.2857142857143
8	65.5714285714286
15	218.857142857143
22	73
29	166.571428571429
36	32.2857142857143
43	31.1428571428571
50	20.4285714285714
57	0
64	50.4285714285714
71	32.1428571428571
78	10.2857142857143
85	4
92	3.85714285714286
99	8.71428571428571
106	0.142857142857143
113	0
120	31
127	69.8571428571428
134	62.1428571428571
141	45.2857142857143
148	96.5714285714286
155	79.2857142857143
162	45.5714285714286
169	353.428571428571
176	376.714285714286
183	280.714285714286
190	219.142857142857
197	272.285714285714
204	26.8571428571429
211	78
218	79.5714285714286
225	53.5714285714286
232	106.428571428571
239	277.571428571429
246	118.571428571429
253	122.857142857143
260	162.571428571429
267	119.428571428571
274	95.2857142857143
281	110.285714285714
288	107.428571428571
295	143.142857142857
302	127.428571428571
309	57.5714285714286
316	121.428571428571
323	92.8571428571429
330	27.5714285714286
337	0
344	0
351	0
358	122.142857142857
365	142.285714285714
372	104.571428571429
379	91.7142857142857
386	125.142857142857
393	131.142857142857
400	95.5714285714286
407	102.142857142857
414	122.714285714286
421	87.7142857142857
428	134.428571428571
435	102.714285714286
442	78.8571428571428
449	127.285714285714
456	124.571428571429
463	116.571428571429
470	165.285714285714
477	182
484	73.8571428571428
491	35.7142857142857
498	2.42857142857143
505	2.71428571428571
512	0.571428571428571
519	0
526	63.2857142857143
533	93.2857142857143
540	148.142857142857
547	156.285714285714
554	125.857142857143
561	144.142857142857
568	148.714285714286
575	187.142857142857
582	144.714285714286
589	189.857142857143
596	174.714285714286
603	186.428571428571
610	119.142857142857
617	159.428571428571
624	109.428571428571
631	191.571428571429
638	169.142857142857
645	122.857142857143
652	214.142857142857
659	80.2857142857143
666	152.428571428571
673	182.714285714286
680	89.8571428571428
687	129.285714285714
694	128.285714285714
701	62.7142857142857
708	27.1428571428571
715	53.4285714285714
722	99.2857142857143
729	70.2857142857143
736	0
743	0
750	39.1428571428571
757	130.571428571429
764	56.8571428571429
771	149.428571428571
778	158.714285714286
785	140
792	213.428571428571
799	46.1428571428571
806	28.1428571428571
813	167.857142857143
820	146.857142857143
827	123.428571428571
834	131.857142857143
841	142.285714285714
848	134.428571428571
855	167.285714285714
862	199
869	161.714285714286
876	155.714285714286
883	132.571428571429
890	119.571428571429
897	199.285714285714
904	190.714285714286
911	140.571428571429
918	125.142857142857
925	138.857142857143
932	90.2857142857143
939	94.7142857142857
946	130.285714285714
953	110.285714285714
960	107
967	131.285714285714
974	144.142857142857
981	138.142857142857
988	153.571428571429
995	17.7142857142857
1002	0
1009	58.4285714285714
1016	111.428571428571
1023	164.142857142857
1030	102.571428571429
1037	96
1044	104.571428571429
1051	100.571428571429
1058	101.857142857143
1065	66
1072	90.8571428571428
1079	139.857142857143
1086	158.285714285714
1093	104.285714285714
1100	1.42857142857143
1107	32
1114	46.2857142857143
1121	119.714285714286
1128	107.714285714286
1135	123.714285714286
1142	111.571428571429
1149	97.4285714285714
1156	76
1163	87.2857142857143
1170	82.4285714285714
1177	90.7142857142857
1184	61.2857142857143
1191	21.2857142857143
1198	73.4285714285714
1205	85.1428571428572
1212	11.5714285714286
1219	82.7142857142857
1226	101.571428571429
1233	84.5714285714286
1240	82.2857142857143
1247	136.857142857143
1254	157.571428571429
1261	28.5714285714286
1268	46.8571428571429
1275	118
1282	97.5714285714286
1289	123.142857142857
1296	107
1303	134.428571428571
1310	99
1317	115.857142857143
1324	95.2857142857143
1331	82
1338	91
1345	79.5714285714286
